taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
646529	Desulfosporosinus acidiphilus 	Desulfosporosinus 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	4469
768704	Desulfosporosinus meridiei 	Desulfosporosinus 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	4340
768706	Desulfosporosinus orientis 	Desulfosporosinus 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	5217
868595	Desulfotomaculum nigrificans 	Desulfotomaculum 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2620
349161	Desulfotomaculum reducens 	Desulfotomaculum 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	3220
696281	Desulfotomaculum ruminis 	Desulfotomaculum 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	3763
370438	Pelotomaculum thermopropionicum 	Pelotomaculum 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2883
2741	Peptococcus niger 	Peptococcus 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	1844
645991	Syntrophobotulus glycolicus 	Syntrophobotulus 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	3105
635013	Thermincola potens 	Thermincola 	Peptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2908
499177	Acetoanaerobium sticklandii 	Acetoanaerobium 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2572
272563	Clostridioides difficile 	Clostridioides 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	3762
546269	Filifactor alocis 	Filifactor 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	1616
29346	[Clostridium] paradoxum 	NA 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	1927
1505	Paeniclostridium sordellii 	Paeniclostridium 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	9421
1731	Peptoclostridium acidaminophilum 	Peptoclostridium 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2843
1557	Peptoclostridium litorale 	Peptoclostridium 	Peptostreptococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2948
663278	Ethanoligenens harbinense 	Ethanoligenens 	Ruminococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2663
1264	Ruminococcus albus 	Ruminococcus 	Ruminococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	7148
697329	Ruminococcus albus 	Ruminococcus 	Ruminococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	3775
213810	Ruminococcus champanellensis 	Ruminococcus 	Ruminococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2114
1265	Ruminococcus flavefaciens 	Ruminococcus 	Ruminococcaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	5964
2734	Symbiobacterium thermophilum 	Symbiobacterium 	Symbiobacteriaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2293
292459	Symbiobacterium thermophilum 	Symbiobacterium 	Symbiobacteriaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	3312
335541	Syntrophomonas wolfei 	Syntrophomonas 	Syntrophomonadaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2473
643648	Syntrophothermus lipocalidus 	Syntrophothermus 	Syntrophomonadaceae 	Clostridiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2311
656519	Halanaerobium hydrogeniformans 	Halanaerobium 	Halanaerobiaceae 	Halanaerobiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2250
572479	Halanaerobium praevalens 	Halanaerobium 	Halanaerobiaceae 	Halanaerobiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2055
373903	Halothermothrix orenii 	Halothermothrix 	Halanaerobiaceae 	Halanaerobiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2324
574087	Acetohalobium arabaticum 	Acetohalobium 	Halobacteroidaceae 	Halanaerobiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2276
748449	Halobacteroides halobius 	Halobacteroides 	Halobacteroidaceae 	Halanaerobiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2452
457570	Natranaerobius thermophilus 	Natranaerobius 	Natranaerobiaceae 	Natranaerobiales 	Clostridia 	Firmicutes 	NA 	Bacteria	2847
429009	Ammonifex degensii 	Ammonifex 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2077
273068	Caldanaerobacter subterraneus 	Caldanaerobacter 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2545
246194	Carboxydothermus hydrogenoformans 	Carboxydothermus 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2615
264732	Moorella thermoacetica 	Moorella 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2451
186814	NA 	NA 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	17575
1209989	Tepidanaerobacter acetatoxydans 	Tepidanaerobacter 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2638
1089553	Thermacetogenium phaeum 	Thermacetogenium 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2803
340099	Thermoanaerobacter pseudethanolicus 	Thermoanaerobacter 	Thermoanaerobacteraceae 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2193
632518	Caldicellulosiruptor owensensis 	Caldicellulosiruptor 	Thermoanaerobacterales Family III. Incertae Sedis 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2133
351627	Caldicellulosiruptor saccharolyticus 	Caldicellulosiruptor 	Thermoanaerobacterales Family III. Incertae Sedis 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2629
1094508	Thermoanaerobacterium saccharolyticum 	Thermoanaerobacterium 	Thermoanaerobacterales Family III. Incertae Sedis 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2778
580327	Thermoanaerobacterium thermosaccharolyticum 	Thermoanaerobacterium 	Thermoanaerobacterales Family III. Incertae Sedis 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2583
555079	Thermosediminibacter oceani 	Thermosediminibacter 	Thermoanaerobacterales Family III. Incertae Sedis 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2151
697281	Mahella australiensis 	Mahella 	Thermoanaerobacterales Family IV. Incertae Sedis 	Thermoanaerobacterales 	Clostridia 	Firmicutes 	NA 	Bacteria	2858
650150	Erysipelothrix rhusiopathiae 	Erysipelothrix 	Erysipelotrichaceae 	Erysipelotrichales 	Erysipelotrichia 	Firmicutes 	NA 	Bacteria	1679
1239	NA 	NA 	NA 	NA 	NA 	Firmicutes 	NA 	Bacteria	1388220
591001	Acidaminococcus fermentans 	Acidaminococcus 	Acidaminococcaceae 	Acidaminococcales 	Negativicutes 	Firmicutes 	NA 	Bacteria	2016
568816	Acidaminococcus intestini 	Acidaminococcus 	Acidaminococcaceae 	Acidaminococcales 	Negativicutes 	Firmicutes 	NA 	Bacteria	2386
971	Selenomonas ruminantium 	Selenomonas 	Selenomonadaceae 	Selenomonadales 	Negativicutes 	Firmicutes 	NA 	Bacteria	2579
927704	Selenomonas ruminantium 	Selenomonas 	Selenomonadaceae 	Selenomonadales 	Negativicutes 	Firmicutes 	NA 	Bacteria	3481
546271	Selenomonas sputigena 	Selenomonas 	Selenomonadaceae 	Selenomonadales 	Negativicutes 	Firmicutes 	NA 	Bacteria	2243
907	Megasphaera elsdenii 	Megasphaera 	Veillonellaceae 	Veillonellales 	Negativicutes 	Firmicutes 	NA 	Bacteria	2194
479436	Veillonella parvula 	Veillonella 	Veillonellaceae 	Veillonellales 	Negativicutes 	Firmicutes 	NA 	Bacteria	1843
1128398	Gottschalkia acidurici 	Gottschalkia 	Gottschalkiaceae 	Tissierellales 	Tissierellia 	Firmicutes 	NA 	Bacteria	2839
1503	Gottschalkia purinilytica 	Gottschalkia 	Gottschalkiaceae 	Tissierellales 	Tissierellia 	Firmicutes 	NA 	Bacteria	3284
334413	Finegoldia magna 	Finegoldia 	Peptoniphilaceae 	Tissierellales 	Tissierellia 	Firmicutes 	NA 	Bacteria	1813
1258	Peptoniphilus asaccharolyticus 	Peptoniphilus 	Peptoniphilaceae 	Tissierellales 	Tissierellia 	Firmicutes 	NA 	Bacteria	1993
79681	Tissierella creatinophila 	Tissierella 	Tissierellaceae 	Tissierellales 	Tissierellia 	Firmicutes 	NA 	Bacteria	2530
850	Fusobacterium mortiferum 	Fusobacterium 	Fusobacteriaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2532
851	Fusobacterium nucleatum 	Fusobacterium 	Fusobacteriaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2777
155615	Fusobacterium nucleatum 	Fusobacterium 	Fusobacteriaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2239
190304	Fusobacterium nucleatum 	Fusobacterium 	Fusobacteriaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2046
856	Fusobacterium varium 	Fusobacterium 	Fusobacteriaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	3007
572544	Ilyobacter polytropus 	Ilyobacter 	Fusobacteriaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2859
523794	Leptotrichia buccalis 	Leptotrichia 	Leptotrichiaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2218
888055	Leptotrichia wadei 	Leptotrichia 	Leptotrichiaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	2277
526218	Sebaldella termitidis 	Sebaldella 	Leptotrichiaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	4124
519441	Streptobacillus moniliformis 	Streptobacillus 	Leptotrichiaceae 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	1431
203491	NA 	NA 	NA 	Fusobacteriales 	Fusobacteriia 	Fusobacteria 	NA 	Bacteria	27548
379066	Gemmatimonas aurantiaca 	Gemmatimonas 	Gemmatimonadaceae 	Gemmatimonadales 	Gemmatimonadetes 	Gemmatimonadetes 	NA 	Bacteria	3932
945713	Ignavibacterium album 	Ignavibacterium 	Ignavibacteriaceae 	Ignavibacteriales 	Ignavibacteria 	Ignavibacteriae 	NA 	Bacteria	3169
1191523	Melioribacter roseus 	Melioribacter 	Melioribacteraceae 	Ignavibacteriales 	Ignavibacteria 	Ignavibacteriae 	NA 	Bacteria	2833
2	NA 	NA 	NA 	NA 	NA 	NA 	NA 	Bacteria	2605564
525904	Thermobaculum terrenum 	Thermobaculum 	NA 	NA 	NA 	NA 	NA 	Bacteria	2827
1266370	Nitrospina gracilis 	Nitrospina 	Nitrospinaceae 	Nitrospinales 	Nitrospinia 	Nitrospinae 	NA 	Bacteria	2961
1048260	Leptospirillum ferriphilum 	Leptospirillum 	Nitrospiraceae 	Nitrospirales 	Nitrospira 	Nitrospirae 	NA 	Bacteria	2450
1162668	Leptospirillum ferrooxidans 	Leptospirillum 	Nitrospiraceae 	Nitrospirales 	Nitrospira 	Nitrospirae 	NA 	Bacteria	2413
42253	Nitrospira moscoviensis 	Nitrospira 	Nitrospiraceae 	Nitrospirales 	Nitrospira 	Nitrospirae 	NA 	Bacteria	4732
289376	Thermodesulfovibrio yellowstonii 	Thermodesulfovibrio 	Nitrospiraceae 	Nitrospirales 	Nitrospira 	Nitrospirae 	NA 	Bacteria	1982
174633	Candidatus Kuenenia stuttgartiensis 	Candidatus Kuenenia 	Candidatus Brocadiaceae 	Candidatus Brocadiales 	Candidatus Brocadiae 	Planctomycetes 	NA 	Bacteria	3801
1142394	Phycisphaera mikurensis 	Phycisphaera 	Phycisphaeraceae 	Phycisphaerales 	Phycisphaerae 	Planctomycetes 	NA 	Bacteria	3269
575540	Isosphaera pallida 	Isosphaera 	Isosphaeraceae 	Isosphaerales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	3721
886293	Singulisphaera acidiphila 	Singulisphaera 	Isosphaeraceae 	Isosphaerales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	7126
530564	Pirellula staleyi 	Pirellula 	Pirellulaceae 	Pirellulales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	4711
243090	Rhodopirellula baltica 	Rhodopirellula 	Pirellulaceae 	Pirellulales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	7241
595434	Rhodopirellula islandica 	Rhodopirellula 	Pirellulaceae 	Pirellulales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	6840
126	NA 	NA 	Planctomycetaceae 	Planctomycetales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	86177
521674	Planctopirus limnophila 	Planctopirus 	Planctomycetaceae 	Planctomycetales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	4258
756272	Rubinisphaera brasiliensis 	Rubinisphaera 	Planctomycetaceae 	Planctomycetales 	Planctomycetia 	Planctomycetes 	NA 	Bacteria	4710
990288	Acidithiobacillus caldus 	Acidithiobacillus 	Acidithiobacillaceae 	Acidithiobacillales 	Acidithiobacillia 	Proteobacteria 	NA 	Bacteria	3062
243159	Acidithiobacillus ferrooxidans 	Acidithiobacillus 	Acidithiobacillaceae 	Acidithiobacillales 	Acidithiobacillia 	Proteobacteria 	NA 	Bacteria	3120
930	Acidithiobacillus thiooxidans 	Acidithiobacillus 	Acidithiobacillaceae 	Acidithiobacillales 	Acidithiobacillia 	Proteobacteria 	NA 	Bacteria	3626
573065	Asticcacaulis excentricus 	Asticcacaulis 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3743
751586	Brevundimonas diminuta 	Brevundimonas 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3002
633149	Brevundimonas subvibrioides 	Brevundimonas 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3326
509190	Caulobacter segnis 	Caulobacter 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4136
366602	Caulobacter sp. K31 	Caulobacter 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5372
155892	Caulobacter vibrioides 	Caulobacter 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8716
190650	Caulobacter vibrioides 	Caulobacter 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3720
565050	Caulobacter vibrioides 	Caulobacter 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3859
76892	NA 	NA 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	83815
450851	Phenylobacterium zucineum 	Phenylobacterium 	Caulobacteraceae 	Caulobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3838
49893	Holospora obtusa 	Holospora 	Holosporaceae 	Holosporales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1116
156889	Magnetococcus marinus 	Magnetococcus 	Magnetococcaceae 	Magnetococcales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3594
488538	Candidatus Puniceispirillum marinum 	Candidatus Puniceispirillum 	NA 	NA 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	2545
856793	Micavibrio aeruginosavorus 	Micavibrio 	NA 	NA 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	2432
991905	Polymorphum gilvum 	Polymorphum 	NA 	NA 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4354
314260	Parvularcula bermudensis 	Parvularcula 	Parvularculaceae 	Parvularculales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	2687
1002672	Candidatus Pelagibacter sp. IMCC9063 	Candidatus Pelagibacter 	Pelagibacteraceae 	Pelagibacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1447
198252	Candidatus Pelagibacter ubique 	Candidatus Pelagibacter 	Pelagibacteraceae 	Pelagibacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1464
335992	Candidatus Pelagibacter ubique 	Candidatus Pelagibacter 	Pelagibacteraceae 	Pelagibacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1354
287752	Aurantimonas manganoxydans 	Aurantimonas 	Aurantimonadaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3619
1094489	Bartonella australis 	Bartonella 	Bartonellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1260
360095	Bartonella bacilliformis 	Bartonella 	Bartonellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1253
634504	Bartonella grahamii 	Bartonella 	Bartonellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1709
803	Bartonella quintana 	Bartonella 	Bartonellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1313
33046	Bartonella taylorii 	Bartonella 	Bartonellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1705
395963	Beijerinckia indica 	Beijerinckia 	Beijerinckiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3774
395965	Methylocella silvestris 	Methylocella 	Beijerinckiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3816
1074	Rhodoblastus acidophilus 	Rhodoblastus 	Beijerinckiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4412
1035	Afipia felis 	Afipia 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4036
224911	Bradyrhizobium diazoefficiens 	Bradyrhizobium 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8252
29448	Bradyrhizobium elkanii 	Bradyrhizobium 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6820
375	Bradyrhizobium japonicum 	Bradyrhizobium 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8786
114615	Bradyrhizobium sp. ORS 278 	Bradyrhizobium 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6700
41294	NA 	NA 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	261836
323097	Nitrobacter hamburgensis 	Nitrobacter 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4243
29421	Nitrobacter vulgaris 	Nitrobacter 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3500
323098	Nitrobacter winogradskyi 	Nitrobacter 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	2980
504832	Oligotropha carboxidovorans 	Oligotropha 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3623
1076	Rhodopseudomonas palustris 	Rhodopseudomonas 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5580
258594	Rhodopseudomonas palustris 	Rhodopseudomonas 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4811
316055	Rhodopseudomonas palustris 	Rhodopseudomonas 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4851
316056	Rhodopseudomonas palustris 	Rhodopseudomonas 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4864
316057	Rhodopseudomonas palustris 	Rhodopseudomonas 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4392
316058	Rhodopseudomonas palustris 	Rhodopseudomonas 	Bradyrhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4680
359391	Brucella abortus 	Brucella 	Brucellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3023
439375	Ochrobactrum anthropi 	Ochrobactrum 	Brucellaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4757
1079	Blastochloris viridis 	Blastochloris 	Hyphomicrobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3241
582899	Hyphomicrobium denitrificans 	Hyphomicrobium 	Hyphomicrobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3452
717785	Hyphomicrobium sp. MC1 	Hyphomicrobium 	Hyphomicrobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4883
121290	Hyphomicrobium sulfonivorans 	Hyphomicrobium 	Hyphomicrobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3494
1082931	Pelagibacterium halotolerans 	Pelagibacterium 	Hyphomicrobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3874
648757	Rhodomicrobium vannielii 	Rhodomicrobium 	Hyphomicrobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3513
460265	Methylobacterium nodulans 	Methylobacterium 	Methylobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8128
426355	Methylobacterium radiotolerans 	Methylobacterium 	Methylobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6388
426117	Methylobacterium sp. 4-46 	Methylobacterium 	Methylobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6647
272630	Methylorubrum extorquens 	Methylorubrum 	Methylobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6233
441620	Methylorubrum populi 	Methylorubrum 	Methylobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5325
187303	Methylocystis sp. SC2 	Methylocystis 	Methylocystaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4040
573234	Candidatus Hodgkinia cicadicola 	Candidatus Hodgkinia 	NA 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	169
356	NA 	NA 	NA 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	979708
266779	Chelativorans sp. BNC1 	Chelativorans 	Phyllobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4530
411684	Hoeflea phototrophica 	Hoeflea 	Phyllobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4185
754035	Mesorhizobium australicum 	Mesorhizobium 	Phyllobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5790
765698	Mesorhizobium ciceri 	Mesorhizobium 	Phyllobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6260
266835	Mesorhizobium japonicum 	Mesorhizobium 	Phyllobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	7255
381	Mesorhizobium loti 	Mesorhizobium 	Phyllobacteriaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5897
176299	Agrobacterium fabrum 	Agrobacterium 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5344
358	Agrobacterium tumefaciens 	Agrobacterium 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	4444
311403	Agrobacterium tumefaciens 	Agrobacterium 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	6674
311402	Agrobacterium vitis 	Agrobacterium 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5352
106592	Ensifer adhaerens 	Ensifer 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5422
34020	Candidatus Liberibacter africanus 	Liberibacter 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1010
658172	Candidatus Liberibacter solanacearum 	Liberibacter 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1164
1215343	Liberibacter crescens 	Liberibacter 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1376
347834	Rhizobium etli 	Rhizobium 	Rhizobiaceae 	Rhizobiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5920
