taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
290400	Jannaschia sp. CCS1 	Jannaschia 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	875
880591	Ketogulonicigenium vulgare 	Ketogulonicigenium 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	501
244592	Labrenzia alexandrii 	Labrenzia 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	16
314256	Oceanicola granulosus 	Oceanicola 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	35
34003	Paracoccus aminophilus 	Paracoccus 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	612
318586	Paracoccus denitrificans 	Paracoccus 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1064
82367	Paracoccus pantotrophus 	Paracoccus 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
391619	Phaeobacter inhibens 	Phaeobacter 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	443
252305	Pseudooceanicola batsensis 	Pseudooceanicola 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	37
911045	Pseudovibrio sp. FO-BEG1 	Pseudovibrio 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	912
272942	Rhodobacter capsulatus 	Rhodobacter 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	828
272943	Rhodobacter sphaeroides 	Rhodobacter 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1044
349102	Rhodobacter sphaeroides 	Rhodobacter 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	16
35806	Rhodovulum sulfidophilum 	Rhodovulum 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
375451	Roseobacter denitrificans 	Roseobacter 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	750
89187	Roseovarius nubinhibens 	Roseovarius 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	29
644107	Ruegeria lacuscaerulensis 	Ruegeria 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8
246200	Ruegeria pomeroyi 	Ruegeria 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	825
292414	Ruegeria sp. TM1040 	Ruegeria 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	678
314265	Salipiger bermudensis 	Salipiger 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	43
53501	Thalassobius gelatinovorus 	Thalassobius 	Rhodobacteraceae 	Rhodobacterales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	11
435	Acetobacter aceti 	Acetobacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
634452	Acetobacter pasteurianus 	Acetobacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	519
349163	Acidiphilium cryptum 	Acidiphilium 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	921
526	Acidiphilium rubrum 	Acidiphilium 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1
437	Acidomonas methanolica 	Acidomonas 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
272568	Gluconacetobacter diazotrophicus 	Gluconacetobacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	531
442	Gluconobacter oxydans 	Gluconobacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	392
290633	Gluconobacter oxydans 	Gluconobacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	566
391165	Granulibacter bethesdensis 	Granulibacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	723
436	Komagataeibacter hansenii 	Komagataeibacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	378
634177	Komagataeibacter medellinensis 	Komagataeibacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
28448	Komagataeibacter xylinus 	Komagataeibacter 	Acetobacteraceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	9
192	Azospirillum brasilense 	Azospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	871
193	Azospirillum lipoferum 	Azospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
137722	Azospirillum lipoferum 	Azospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8
862719	Azospirillum lipoferum 	Azospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	931
342108	Magnetospirillum magneticum 	Magnetospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	975
1084	Pararhodospirillum photometricum 	Pararhodospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	18
1083	Phaeospirillum molischianum 	Phaeospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	16
414684	Rhodospirillum centenum 	Rhodospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	836
269796	Rhodospirillum rubrum 	Rhodospirillum 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1063
1110502	Tistrella mobilis 	Tistrella 	Rhodospirillaceae 	Rhodospirillales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	858
320483	Anaplasma marginale 	Anaplasma 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	287
212042	Anaplasma phagocytophilum 	Anaplasma 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	279
269484	Ehrlichia canis 	Ehrlichia 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
205920	Ehrlichia chaffeensis 	Ehrlichia 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	313
302409	Ehrlichia ruminantium 	Ehrlichia 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	12
222891	Neorickettsia sennetsu 	Neorickettsia 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	237
292805	Wolbachia endosymbiont of Brugia malayi 	Wolbachia 	Anaplasmataceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3
696127	Candidatus Midichloria mitochondrii 	Candidatus Midichloria 	Candidatus Midichloriaceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	224
766	NA 	NA 	NA 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	206
784	Orientia tsutsugamushi 	Orientia 	Rickettsiaceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8
357244	Orientia tsutsugamushi 	Orientia 	Rickettsiaceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	290
1105111	Rickettsia amblyommatis 	Rickettsia 	Rickettsiaceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	17
336407	Rickettsia bellii 	Rickettsia 	Rickettsiaceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
272947	Rickettsia prowazekii 	Rickettsia 	Rickettsiaceae 	Rickettsiales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	408
314225	Erythrobacter litoralis 	Erythrobacter 	Erythrobacteraceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	687
1044	Erythrobacter longus 	Erythrobacter 	Erythrobacteraceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	8
204457	NA 	NA 	NA 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	3450
279238	Novosphingobium aromaticivorans 	Novosphingobium 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	860
46429	Sphingobium chlorophenolicum 	Sphingobium 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	9
452662	Sphingobium japonicum 	Sphingobium 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	613
13689	Sphingomonas paucimobilis 	Sphingomonas 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	10
314266	Sphingomonas sp. SKA58 	Sphingomonas 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	39
392499	Sphingomonas wittichii 	Sphingomonas 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	1058
317655	Sphingopyxis alaskensis 	Sphingopyxis 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	718
33050	Sphingopyxis macrogoltabida 	Sphingopyxis 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
292913	Sphingopyxis sp. 113P3 	Sphingopyxis 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	5
264203	Zymomonas mobilis 	Zymomonas 	Sphingomonadaceae 	Sphingomonadales 	Alphaproteobacteria 	Proteobacteria 	NA 	Bacteria	630
762376	Achromobacter xylosoxidans 	Achromobacter 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	4
1036672	Advenella kashmirensis 	Advenella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	303
360910	Bordetella avium 	Bordetella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	570
257313	Bordetella pertussis 	Bordetella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	963
340100	Bordetella petrii 	Bordetella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	647
517	NA 	Bordetella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	61
75697	Castellaniella defragrans 	Castellaniella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	556
1007105	Pusillimonas sp. T7-7 	Pusillimonas 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	578
937774	Taylorella equigenitalis 	Taylorella 	Alcaligenaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	402
216591	Burkholderia cenocepacia 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1126
999541	Burkholderia gladioli 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	24
626418	Burkholderia glumae 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	829
395019	Burkholderia multivorans 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	4
272560	Burkholderia pseudomallei 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1212
640512	Burkholderia sp. CCGE1003 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
269482	Burkholderia vietnamiensis 	Burkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	45
266264	Cupriavidus metallidurans 	Cupriavidus 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	988
381666	Cupriavidus necator 	Cupriavidus 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1184
264198	Cupriavidus pinatubonensis 	Cupriavidus 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	34
977880	Cupriavidus taiwanensis 	Cupriavidus 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
882378	Paraburkholderia rhizoxinica 	Mycetohabitans 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	453
391038	Paraburkholderia phymatum 	Paraburkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1097
398527	Paraburkholderia phytofirmans 	Paraburkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	24
266265	Paraburkholderia xenovorans 	Paraburkholderia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1164
312153	Polynucleobacter asymbioticus 	Polynucleobacter 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	632
452638	Polynucleobacter necessarius 	Polynucleobacter 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	6
48736	NA 	Ralstonia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	16
402626	Ralstonia pickettii 	Ralstonia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	747
267608	Ralstonia solanacearum 	Ralstonia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1458
28094	Trinickia caryophylli 	Trinickia 	Burkholderiaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	4
397945	Acidovorax citrulli 	Acidovorax 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	745
47920	Acidovorax delafieldii 	Acidovorax 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	25
232721	Acidovorax sp. JS42 	Acidovorax 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	693
596154	Alicycliphilus denitrificans 	Alicycliphilus 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	7
32013	Comamonas terrigena 	Comamonas 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1
688245	Comamonas testosteroni 	Comamonas 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	729
398578	Delftia acidovorans 	Delftia 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	933
365044	Polaromonas naphthalenivorans 	Polaromonas 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	835
296591	Polaromonas sp. JS666 	Polaromonas 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	836
365046	Ramlibacter tataouinensis 	Ramlibacter 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	494
338969	Rhodoferax ferrireducens 	Rhodoferax 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	885
34073	Variovorax paradoxus 	Variovorax 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	30
595537	Variovorax paradoxus 	Variovorax 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	6
391735	Verminephrobacter eiseniae 	Verminephrobacter 	Comamonadaceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	718
1547922	Ideonella sakaiensis 	Ideonella 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	15
395495	Leptothrix cholodnii 	Leptothrix 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	776
420662	Methylibium petroleiphilum 	Methylibium 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	882
80840	NA 	NA 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	7077
983917	Rubrivivax gelatinosus 	Rubrivivax 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	834
364030	Thiomonas delicata 	Thiomonas 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
75379	Thiomonas intermedia 	Thiomonas 	NA 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	686
871271	Candidatus Zinderia insecticola 	Candidatus Zinderia 	Oxalobacteraceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	78
1005048	Collimonas fungivorans 	Collimonas 	Oxalobacteraceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	738
757424	Herbaspirillum seropedicae 	Herbaspirillum 	Oxalobacteraceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	727
204773	Herminiimonas arsenicoxydans 	Herminiimonas 	Oxalobacteraceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	747
375286	Janthinobacterium sp. Marseille 	Janthinobacterium 	Oxalobacteraceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	29
847	Oxalobacter formigenes 	Oxalobacter 	Oxalobacteraceae 	Burkholderiales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	19
522306	Candidatus Accumulibacter phosphatis 	Candidatus Accumulibacter 	NA 	NA 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	936
189385	Candidatus Tremblaya princeps 	Candidatus Tremblaya 	NA 	NA 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	46
243365	Chromobacterium violaceum 	Chromobacterium 	Chromobacteriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1471
557598	Laribacter hongkongensis 	Laribacter 	Chromobacteriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	657
748280	Pseudogulbenkiania sp. NH8B 	Pseudogulbenkiania 	Chromobacteriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	725
206351	NA 	NA 	NA 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	746
539	Eikenella corrodens 	Eikenella 	Neisseriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	21
88719	Neisseria elongata 	Neisseria 	Neisseriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
242231	Neisseria gonorrhoeae 	Neisseria 	Neisseriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	347
122586	Neisseria meningitidis 	Neisseria 	Neisseriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	547
488	Neisseria mucosa 	Neisseria 	Neisseriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	10
63	Vitreoscilla filiformis 	Vitreoscilla 	Neisseriaceae 	Neisseriales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	2
395494	Gallionella capsiferriformans 	Gallionella 	Gallionellaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	627
580332	Sideroxydans lithotrophicus 	Sideroxydans 	Gallionellaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	644
265072	Methylobacillus flagellatus 	Methylobacillus 	Methylophilaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	676
583345	Methylotenera mobilis 	Methylotenera 	Methylophilaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	469
666681	Methylotenera versatilis 	Methylotenera 	Methylophilaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	499
582744	Methylovorus glucosotrophus 	Methylovorus 	Methylophilaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	589
228410	Nitrosomonas europaea 	Nitrosomonas 	Nitrosomonadaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	960
335283	Nitrosomonas eutropha 	Nitrosomonas 	Nitrosomonadaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	37
261292	Nitrosomonas sp. Is79A3 	Nitrosomonas 	Nitrosomonadaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	620
323848	Nitrosospira multiformis 	Nitrosospira 	Nitrosomonadaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	750
1000565	Methyloversatilis universalis 	Methyloversatilis 	Sterolibacteriaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	13
36861	Thiobacillus denitrificans 	Thiobacillus 	Thiobacillaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	17
292415	Thiobacillus denitrificans 	Thiobacillus 	Thiobacillaceae 	Nitrosomonadales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	840
159087	Dechloromonas aromatica 	Dechloromonas 	Azonexaceae 	Rhodocyclales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	1084
206389	NA 	NA 	NA 	Rhodocyclales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	821
76114	Aromatoleum aromaticum 	Aromatoleum 	Rhodocyclaceae 	Rhodocyclales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	869
640081	Azospira oryzae 	Azospira 	Rhodocyclaceae 	Rhodocyclales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	657
62928	Azoarcus sp. BH72 	Azoarcus 	Zoogloeaceae 	Rhodocyclales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	928
85643	Thauera sp. MZ1T 	Thauera 	Zoogloeaceae 	Rhodocyclales 	Betaproteobacteria 	Proteobacteria 	NA 	Bacteria	717
644282	Desulfarculus baarsii 	Desulfarculus 	Desulfarculaceae 	Desulfarculales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	658
439235	Desulfatibacillum alkenivorans 	Desulfatibacillum 	Desulfobacteraceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	1044
177437	Desulfobacterium autotrophicum 	Desulfobacterium 	Desulfobacteraceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	923
651182	Desulfobacula toluolica 	Desulfobacula 	Desulfobacteraceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	701
897	Desulfococcus multivorans 	Desulfococcus 	Desulfobacteraceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	22
96561	Desulfococcus oleovorans 	Desulfococcus 	Desulfobacteraceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	907
577650	Desulfobulbus propionicus 	Desulfobulbus 	Desulfobulbaceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	665
1167006	Desulfocapsa sulfexigens 	Desulfocapsa 	Desulfobulbaceae 	Desulfobacterales 	Deltaproteobacteria 	Proteobacteria 	NA 	Bacteria	617
